goods_code,hier_pos,language,description
3824999225,10,FR,"Mélange contenant en poids:
 
-55 % ou plus mais pas plus de 65 % de (2S,3S,4S,5R,6R)-2-(((2R,3R,5S,6R)-4-(((2R,3S,4S,5R,6R)-3-acétoxy-4,5-bis(benzyloxy)-6-((benzyloxy)méthyl)tetrahydro-2H-pyran-2-yl)oxy)-3,5-bis(benzyloxy)-6-(4-méthoxy-4-oxobutoxy)tetrahydro-2H-pyran-2-yl)méthoxy)-6-((((2S,3S,4S,5R,6R)-3-acétoxy-4,5-bis(benzyloxy)-6-((benzyloxy)méthyl)tetrahydro-2H-pyran-2-yl)oxy)méthyl)tetrahydro-2H-pyran-3,4,5-triyl tribenzoate (CAS RN 1233475-58-5),
 
-35 % ou plus mais pas plus de 45 % de toluène (CAS RN 108-88-3)
"
3824999227,10,FR,Méthyl 5-(diméthylamino)-2-méthyl-5-oxopentanoate (CAS RN 1174627-68-9) d'une pureté en poids de 75 % ou plus
3824999228,10,FR,"Préparation contenant en poids:

-30 % ou plus, mais pas plus de 60 % de 3a,4,4a,5,8,8a,9,9a-octahydro-4,9:5,8-diméthano-1H-benz[f]indène (CAS RN 7158-25-0),

-10 % ou plus mais pas plus de 50 % de 3a,4,7,7a-tetrahydro-4,7-méthanoindène (CAS RN 77-73-6), et

-contenant ou pas 10 % ou plus mais pas plus de 40 % de résine d'hydrocarbures de pétrole (CAS RN 68132-00-3)
"
3824999229,10,FR,"Préparation contenant, en poids:

-|85|% ou plus, mais pas plus de 99|%| d'éther de polyéthylène glycol d'acrylate de butyl 2-cyano 3-(4-hydroxy-3-méthoxyphényl) et

-|1|% ou plus, mais pas plus de 15|%, de trioléate de polyoxyéthylène (20) sorbitane
"
3824999230,10,FR,Mélange de C10-C14 tert-alkylamines (numéro CE: 701-175-2)
3824999233,10,FR,"Préparation anti-corrosion constituée de sels d'acide dinonylnaphtalènesulfonique présentés:
 
-|sur un support de cire minérale, même modifiée chimiquement ou
 
-|sous forme de solution dans un solvant organique
"
3824999234,10,FR,"4-Nonylphénol, ramifié et linéaire, éthoxylé"
3824999237,10,FR,"Mélange d’acétates de 3-butène-1,2-diol d’une teneur en poids de 65% ou plus de diacétate de 3-butène-1,2-diol (CAS RN 18085-02-4)"
3824999238,10,FR,Produits de la réaction du trichlorure de phosphoryle avec du 2-méthyloxirane (CAS RN 1244733-77-4)
3824999240,10,FR,Solution de 2-chloro- 5-(chlorométhyl)pyridine (CAS|RN|70258-18-3) dans un diluant organique
3824999241,10,FR,"Formaldéhyde, produits de réaction oligomères avec l'aniline (MDA technique) (CAS RN 25214-70-4)"
3824999244,10,FR,"Mélange, contenant en poids: 

-90 % ou plus mais n'excédant pas 95 % d'éthoxylate de crésol (CAS RN 37281-57-5), et

-5 % ou plus mais n'excédant pas 10 % d'éthoxylate de xylénol (CAS RN 61723-82-8)
"
3824999248,10,FR,"Préparation contenant en poids:

-80 % ou plus mais pas plus de 90 % de 3a,4,7,7a-tetrahydro-4,7-méthanoindène (CAS RN 77-73-6), et

-pas plus de 10 % de 3a,4,4a,5,8,8a,9,9a-octahydro-1H-4,9:5,8-diméthanocyclopenta[b]naphtalène (CAS RN 7158-25-0), et

- 0,5 % ou plus mais pas plus de 3 % de 2,6-di-tert-butyl-p-crésol (CAS RN 128-37-0)
"
3824999249,10,FR,"préparation à base d'éthoxylate de 2,5,8,11-tétraméthyle-6-dodécyne-5,8-diol (CAS RN 169117-72-0)"
3824999251,10,FR,Mélange contenant en poids 40|% ou plus mais pas plus de 50|% de méthacrylate de 2-hydroxyéthyle et 40|% ou plus mais pas plus de 50|% d'ester de glycérol de l'acide borique
3824999252,10,FR,"Électrolyte contenant:

-5 % ou plus mais pas plus de 20 % d'hexafluorophosphate de lithium (CAS RN 21324-40-3) ou de tétrafluoroborate de lithium (CAS RN 14283-07-9),

-60 % ou plus mais pas plus de 90 % d'un mélange de carbonate d'éthylène (CAS RN 96-49-1), de carbonate de diméthyle (CAS RN 616-38-6) et/ou de carbonate d'éthyle et de méthyle (CAS RN 623-53-0),

-0,5 % ou plus mais pas plus de 20 % de 2,2-dioxyde de 1,3,2-dioxathiolane (CAS RN 1072-53-3)
utilisé dans la fabrication de batteries de véhicules automobiles"
3824999254,10,FR,Bis[(9-oxo- 9H-thioxanthène-1-yloxy)acétate] de poly(tétraméthylène glycol) n'excédant pas en moyenne 5|motifs monomères (CAS RN 813452-37-8)
3824999255,10,FR,"Additifs pour peintures et revêtements, contenant:|
 
-|un mélange d'esters d'acide phosphorique obtenu à partir de la réaction de l'anhydride phosphorique avec du 4|- (1,1-diméthyl-propyl)-phénol et des copolymères de styrène-alcool allylique (CAS RN 84605-27-6), et
 
-|30|% ou plus mais pas plus de 35|% en poids d'alcool isobutylique
"
3824999258,10,FR,"Mélange contenant en poids:

-56 % ou plus mais pas plus de 85 % d'isomères du divinylbenzène (CAS RN 1321-74-0)

-15 % ou plus mais pas plus de 44 % d'isomères de l''éthylvinylbenzène (CAS RN 28106-30-1)
"
3824999261,10,FR,"3',4',5'-Trifluorobiphényl-2-amine, sous la forme d'une solution dans du toluène, contenant en poids 80|% ou plus de 3',4',5'-trifluorobiphényl-2-amine, mais sans excéder 90|%"
3824999262,10,FR,"Solution de 9-borabicyclo[3.3.1]nonane (CAS RN 280-64-8) dans du tétrahydrofurane (CAS RN 109-99-9), contenant en poids 6 % ou plus de 9-borabicyclo[3.3.1]nonane"
3824999263,10,FR,"Polymère composé d'un polycondensat de formaldéhyde et de naphthalénediol, chimiquement modifié par réaction avec un halogénoalcyne, dissous dans de l'acétate de méthyléther propylèneglycol"
3824999266,10,FR,"Alcool éthylique obtenu à partir de produits agricoles (tels qu’énumérés à l’annexe I du traité sur le fonctionnement de l’Union européenne), dénaturé ou non dénaturé, à l’exclusion des produits d’une teneur en eau supérieure à 0,3|% (m/m) mesurée conformément à la norme EN15376, ainsi que l’alcool éthylique obtenu à partir de produits agricoles (tels qu’énumérés à l’annexe I du traité sur le fonctionnement de l’Union européenne) et mélangé à l’essence dans une proportion supérieure à 10|% (v/v)"
3824999266,10,FR,destiné à être utilisé comme carburant
3824999267,10,FR,destiné à d'autres utilisations
3824999268,10,FR,"Préparation contenant en poids:

-|20|% (±1|%) de ((3-(sec-butyl)-4-(décyloxy)phényl)méthanétriyl)tribenzène (numéro CAS 1404190-37-9) 

-|dans un solvant de:

-|10|% (± 5|%) de 2-sec-butylphénol (numéro CAS 89-72-5)

-|64|% (± 7|%) de solvant naphta aromatique lourd (pétrole) (numéro CAS 64742-94-5) et

-|6|% (± 1,0|%) de naphtalène (numéro CAS 91-20-3)
"
3824999269,10,FR,"Préparation contenant en poids:
-	80|% ou plus mais pas plus de 92|% de bisphénol A bis(phosphate de diphényle) (CAS RN 5945-33-5)
-	7|% ou plus mais pas plus de 20|% d’oligomères de bisphénol-A bis(phosphate de diphényle) et
-	pas plus d’1|% de phosphate de triphénol (CAS RN 115-86-6)
"
3824999270,10,FR,Mélange de 80 % (± 10 %) de 1-[2-(2-aminobutoxy)éthoxy]but-2-ylamine et 20 % (± 10 %) de 1-({[2-(2-aminobutoxy)éthoxy]méthyl} propoxy)but-2-ylamine
3824999273,10,FR,Amines trialkyles en C8-10 (CAS RN 68814-95-9) d'une pureté en poids de 95 % ou plus
3824999275,10,FR,"Mélange, contenant en poids :

-75 % ou plus de tétrabutylétain (CAS RN 1461-25-2),

-pas plus de 20 % de chlorure de tributylétain (CAS RN 1461-22-9),

-pas plus de 4 % de dichlorure de dibutylétain (CAS RN 683-18-1),
destiné à la production de composés de butylétain utilisés dans la fabrication du verre et de chlorure de tributylétain utilisé comme catalyseur dans l'industrie pharmaceutique"
3824999279,10,FR,"Mélange, contenant en poids :

-du chlorure de tributylétain (CAS RN 1461-22-9) d'une pureté en poids de 80 % ou plus;

-pas plus de 5 % de tétrabutylétain (CAS RN 1461-25-2),

-pas plus de 6 % de dichlorure de dibutylétain (CAS RN 683-18-1),

-pas plus de 11 % d'o-xylène (CAS RN 95-47-6),
destiné à la production de chlorure de tributylétain utilisé comme catalyseur dans l'industrie pharmaceutique"
3824999281,10,FR,"Masse de réaction de 3- [(diphénoxyphosphoryl)oxy]phényle triphényle 1,3-phénylène bis(phosphate) et tétraphényle 1,3-phénylène bis(phosphate)"
3824999282,10,FR,Solution de tert-butylchlorodiméthylsilane (CAS RN 18162-48-6) dans du toluène
3824999283,10,FR,"1-(Cédr-8-én-9-yl)éthanone (CAS RN 32388-55-9) d'une pureté en poids d'au moins 70 %, mais n'excédant pas 90 %"
3824999284,10,FR,"Préparation constituée de 83|% ou plus en poids de 3a,4,7,7a-tétrahydro-4,7-méthanoindène (dicyclopentadiène), d'un caoutchouc synthétique, même contenant en poids 7|% ou plus de tricyclopentadiène, et:
 
-|soit d'un composé d'aluminium-alkyle,
 
-|soit d'un complexe organique de tungstène
 
-|soit d'un complexe organique de molybdène
"
3824999286,10,FR,"Amides gras de tallol, N,N-diméthyle (CAS RN 68308-74-7) d'une pureté en poids de 99 % ou plus"
3824999288,10,FR,"2,4,7,9-Tétraméthyldéc-5-yne-4,7-diol, hydroxyéthylé (CAS RN 9014-85-1)"
3824999289,10,FR,"Mélange d'alkyl-diméthylamines (tertiaires) contenant, en poids:
— 60|% ou plus, mais pas plus de 80|% de dodécyldiméthylamine (CAS RN 112-18-5), et
— 20|% ou plus, mais pas plus de 30|% de diméthyl(tétradécyl)amine (CAS RN 112-75-4)"
3824999290,10,FR,"Acide 1,2-benzènedicarboxylique, esters de di-C6-10-alkyle  (CAS RN 68515-51-5)
"
3824999291,10,FR,"1,2-benzènedicarboxylique, mélange de diesters de décyle, d’hexyle et d’octyle avec ≥ 0,3% de phtalate de dihexyle  (CAS RN 68648-93-1)
"
3824999292,10,FR,"Solution consistant en

- 50 (± 2) % en poids de mentholate de sodium (CAS RN 19321-38-1), et

- 50 (± 2) % en poids de solvant naphta aliphatique léger (pétrole) (CAS RN 64742-89-8)
"
3824999294,10,FR,"Acétate de ({[2-(trifluorométhyl)phényl]carbonyl}amino)méthyle (CAS RN 895525-72-1) d'une teneur minimale de 45 % en poids dissous dans du N,N-diméthylacétamide (CAS RN 127-19-5)"
3824999295,10,FR,"Solution de cis-1-{[(2,5-diméthylphényl)acétyl]amino}-4-méthoxycyclohexanecarboxylate de méthyle (CAS RN 203313-47-7) dans du N,N-diméthylacétamide (CAS RN 127-19-5), contenant en poids au moins 25 % mais pas plus de 45 % de carboxylate"
3824999296,10,FR,"Produits contenant en poids plus de 35|% de résines époxy, également appelées résines époxydes ou polyépoxydes, qui sont des polymères ou prépolymères contenant des groupes époxydes réactifs, à base d’épichlorhydrine («ECH») et d’un composant alcoolique aliphatique ou aromatique (tel que le BPA), présentant tous les types de qualité, de pureté, de poids moléculaire ou de structure moléculaire, contenant ou non des modificateurs, des agents de durcissement ou des additifs, pour autant que ces agents de durcissement n’aient pas réagi chimiquement de façon à durcir la résine époxy ou à la transformer en un produit différent ne contenant plus de groupes époxydes"
3824999297,10,FR,Mélange contenant des bis[3-(triéthoxysilyl)propyl] polysulfures (CAS RN 211519-85-6) d'une pureté en poids de 84 % ou plus
3824999298,10,FR,"Glutamate monosodique, mélangé ou en solution, contenant au moins 50 % de glutamate monosodique en poids sec"
3824999299,10,FR,autres
3824999300,8,FR,autres
3824999310,10,FR,"Produits contenant en poids plus de 35|% de résines époxy, également appelées résines époxydes ou polyépoxydes, qui sont des polymères ou prépolymères contenant des groupes époxydes réactifs, à base d’épichlorhydrine («ECH») et d’un composant alcoolique aliphatique ou aromatique (tel que le BPA), présentant tous les types de qualité, de pureté, de poids moléculaire ou de structure moléculaire, contenant ou non des modificateurs, des agents de durcissement ou des additifs, pour autant que ces agents de durcissement n’aient pas réagi chimiquement de façon à durcir la résine époxy ou à la transformer en un produit différent ne contenant plus de groupes époxydes"
3824999320,10,FR,Préparation contenant de l’hexabromocyclododécane (CAS 25637-99-4 ou 134237-52-8)
3824999330,10,FR,"Mélange en poudre contenant en poids:

-|85|% ou plus de diacrylate de zinc (CAS|RN|14643-87-9)

-|et au maximum 5|% de 2,6-di-tert-butyl-alpha-diméthylamino-p-crésol (CAS|RN|88-27-7) et

-|pas plus de 10|% de stéarate de zinc (CAS|RN|557-05-1)
"
3824999331,10,FR,Masse de réaction d'hydrogénophosphate de dihexadécyle (CAS RN 2197-63-9) et de dihydrogénophosphate d'hexadécyle (CAS RN 3539-43-3)
3824999333,10,FR,"Préparation contenant en poids

-60 % ou plus, mais pas plus de 70 % de rel-(1R,2S)-cyclohexane-1,2-dicarboxylate de calcium (CAS RN 491589-22-1),

-30 % ou plus, mais pas plus de 40 % de stéarate de zinc (CAS RN 557-05-1),

-1 % ou plus, mais pas plus de 5 % de CI Pigment Blue 29 (CAS RN 57455-37-5)
et

-1 % ou plus, mais pas plus de 5 % de CI Pigment Violet 15 (CAS RN 12769-96-9)
"
3824999335,10,FR,Paraffine présentant un degré de chloration égal ou supérieur à 70 % (CAS RN 63449-39-8)
3824999336,10,FR,"Préparation contenant en poids 60 % ou plus, mais pas plus de 70 % de rel-(1R,2S)-cyclohexane-1,2-dicarboxylate de calcium (CAS RN 491589-22-1) et 30 % ou plus, mais pas plus de 40 % de stéarate de zinc (CAS RN 557-05-1)"
3824999340,10,FR,"Préparation anti-corrosion constituée de sels d'acide dinonylnaphtalènesulfonique présentés:
 
-|sur un support de cire minérale, même modifiée chimiquement ou
 
-|sous forme de solution dans un solvant organique
"
3824999342,10,FR,"Mélange de bis{4-(3-(3-phenoxycarbonylamino)tolyl)ureido}phenylsulfone, diphenyltolyl-2,4-dicarbamate et 1-[4-(4-aminobenzolsulfonyl)-phényl]-3-(3-phenoxycarbonylamino-tolyl)-urée"
3824999345,10,FR,"Hydrogéno-3-aminonaphtalène-1,5-disulfonate de sodium (CAS|RN|4681-22-5) contenant en poids:

-|pas plus de 20|% de sulfate de disodium, et

-|pas plus de 10|% de chlorure de sodium
"
3824999348,10,FR,"Retardateur de flamme non halogéné contenant, en poids:

-50 % ou plus mais pas plus de 65 % de pyrophosphate de pipérazine (CAS RN 66034-17-1),

-35 % ou plus mais pas plus de 45 % d'un dérivé de l'acide phosphorique, et

-pas plus 6 % d'oxyde de zinc (CAS RN 1314-13-2)
"
3824999353,10,FR,"Diméthacrylate de zinc (CAS RN 13189-00-9), contenant au maximum 2,5|%, en poids, de 2,6-di-tert-butyl-alpha-diméthylamino-p-crésol (CAS RN 88-27-7), sous forme de poudre"
3824999361,10,FR,"Disodium 7,7'-(carbonyldiimino)bis(4-hydroxynaphthalène-2-sulphonate) (CAS RN 20324-87-2) d'une pureté en poids de 80 % ou plus"
3824999363,10,FR,"Mélanges de stérols végétaux, présentés autrement qu'en poudre, contenant en poids:
 
-|75|% minimum de stérols,
 
-|mais 25|% maximum de stanols,
utilisés pour la fabricationde stanols/stérols ou d'esters de stanols/stérols"
3824999365,10,FR,"Masse réactive de 1,1'-(isopropylidène)bis[3,5-dibromo-4-(2,3-dibromo-2-méthylpropoxy)benzène] (CAS|RN|97416-84-7) et de 1,3-dibromo-2-(2,3-dibromo-2-méthylpropoxy)-5-{2-[3,5-dibromo-4-(2,3,3-tribromo-2-méthylpropoxy)phényl]propan-2-yl}benzène"
3824999367,10,FR,"Mélanges de stérols végétaux, sous forme de poudre, contenant en poids:
- 75% minimum de stérols, 
- mais 25% maximum de stanols, 
utilisés pour la fabrication de stanols/stérols ou d'esters de stanols/stérols"
3824999374,10,FR,"1,3-Propanediamine, N1,N1'-1,2-éthanediylbis-, produits de réaction avec le cyclohexane et la N-butyl-2,2,6,6-tétraméthyl-4-pipéridinamine-2,4,6-trichloro-1,3,5-triazine peroxydée (CAS RN 191680-81-6)"
3824999388,10,FR,"Mélange de phytostérols, contenant en poids:
 
-|60|% ou plus mais pas plus de 80|% de sitostérols,
 
-|pas plus de 15|% de campestérols,
 
-|pas plus de 5|% de stigmastérols,
 
-|pas plus de 15|% de betasitostanols
"
3824999389,10,FR,"Glutamate monosodique, mélangé ou en solution, contenant au moins 50 % de glutamate monosodique en poids sec"
3824999390,10,FR,autres
3824999600,8,FR,autres
3824999630,10,FR,"Concentré de terres rares contenant, en poids:

-|20|% ou plus mais pas plus de 30|%, d'oxyde de cérium (CAS|RN|1306-38-3),

-|2|% ou plus mais pas plus de 10|%, d'oxyde de lanthane (CAS|RN|1312-81-8),

-|10|% ou plus mais pas plus de 15|%, d'oxyde d'yttrium (CAS|RN|1314-36-9), et 

-|pas plus de 65|% d'oxyde de zirconium (CAS|RN|1314-23-4), y compris l'oxyde d'hafnium naturel
"
3824999635,10,FR,Bauxite calcinée (réfractaire)
3824999637,10,FR,Silicoaluminophosphate structuré
3824999640,10,FR,"Préparation anti-corrosion constituée de sels d'acide dinonylnaphtalènesulfonique présentés:
 
-|sur un support de cire minérale, même modifiée chimiquement ou
 
-|sous forme de solution dans un solvant organique
"
3824999643,10,FR,Gel de silice fonctionnalisé de 2-(éthylthio)éthanéthiol d'une pureté en poids de 98 % ou plus
